text,rating
"Телефон отлично сбалансирован для своей цены. Ощущается монолитно. На mobile-review кто-то говорил что в стыки между железом и пластиком что-то забивается - у меня этого не происходит. Амолед экран к минусу не отнёс, потому что взял на смену galaxy note - к амолед привык + он экономит заряд.<br>P.S. Теперь каждый раз при разблокировке LG Gpad машинально прикладываю отпечаток пальца к пустому месту вместо аппаратной клавиши meizu :)",5
Покупал с Китая. Мой обзор покупки.<br>https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=v0rf5LS_64Q,5
"Цена соответствует качеству, ничем не уступает известным брендам, может даже и превосходит. Аппаратом доволен, советую.
",5
,3
"Во всех отношениях стоящая вещь. Рекомендую всем!
",5
,5
Телефон - супер. Соотношение цены и качества идеальное. Минусов не нашёл ,5
,5
,3
,4
"Я очень расстроилась, что купила этот телефон!",2
"В целом неплохой, но нужно привыкнуть какое-то время",4
Советую брать!,5
,5
,5
"Маған қатты ұнады, кемшілігі жоқ.",5
"Легко пользоваться, все предельно ясно и понятно.",5
,5
,5
"Телефон понравился. А камера произвела фурор. Спасибо Каспи! В подарок второй телефон, просто супер!",5
,5
"Смартфон просто супер,  + подарок А10s, еще в рассрочку на 24 месец без процентов, без предоплаты, спосибо Каспи.  Спосибо за обслуживание Сулпак",5
,5
"Супер, мне понравилось. Надо привыкнуть.",5
,5
,5
,5
,5
,5
"Өте керемет сыйлық болды қызыма, қуанышында шек жоқ, сіздерге рахмет",5
,5
,5
,5
,5
,5
,5
"Хороший телефон, понравился",5
,5
,5
"Обычно в таких телефонах вместе с самим телефоном в коробке находится чехол. Здесь нет. Так как телефон новый, не везде продают, и стекла нет. И с 8-кой разница только в деньгах. А так телефон отличный.",5
,5
,5
,5
"Телефон отличный. Самсунг, процветай. Рахмет Каспи за удобство.",5
Я в восторге. Note всегда мне нравился,5
"Отличный телефон, камера на высшем уровне, о покупке не пожалела!",5
"Спасибо, фантастика! Samsung на высоте!",5
Спасибо Kaspi!,5
,5
"Покупкой довольна, спасибо Вам большое! Курьер доставил быстро. ",5
,5
"Если бы наклеенное стекло шло в комплекте, можно было бы аплодировать стоя.",5
А остальное все супер!,5
Лучше самсунга,5
,4
Супер,5
Отличный смартфон. Все соответствует описанию.,5
Былайша жақсы телефон,3
,2
Nokia в какой раз уже возродилась),5
,5
"Всё, что новое, всегда радует",5
Товар превзошел все мои ожидания!,5
"Пользуюсь пока только четвертый день, пока все устраивает!",5
Хороший телефон. Для своей ценовой категории нормально.,5
,5
,5
Тауар зауыт жіберген жарамсыздығымен болып шықты. Маған тауар ауыстыру жасалды.,3
Все соответствует по описанию.,3
Рекомендую,5
Советую.,5
"Камера не совсем супер, можно было бы и покруче для такого смартфона поставить.",5
Очень понравился!,5
"В целом хороший товар. Главное знать, для чего вы его берёте. А у него три цели: 1) хорошие фото и видео для Инстаграм; 2) если у вас статус начальника в компании, и дешёвые смартфоны не для вас; 3) если вы творческая личность, и надо повыпендриваться.",5
"В подарок дали Gear s3 frontier (предзаказ) и наушники JBL, отличная сделка",5
,3
"Телефон супер, менің арманымдағы телефон. Заряды бір күнге толық жетеді. Рахмет саған, Самсунг",5
"В целом телефон хорош. Последний самсунг до этого был Note 2. Далеко самсунг ушел с тех пор. Наблюдаем. Надеюсь, через год не будет медленной черепахой.",4
"Хороший, добротный телефон. Одни плюсы, кроме цены, конечно, очень дорогой. Если есть возможность, берите, этот телефон из той категории, которую покупаешь и не жалеешь о покупке",5
Товар соответствует заявленным характеристикам! Смартфон очень понравился!,5
"Отличный телефон, супер просто! Доволен на все 200%, особенно порадовали подарки)",5
Давно хотел взять. Ожидания оправданы.,5
Телефон супер. Спасибо Каспи Магазину,5
"Превосходное устройство! Для меня, как CG художника, просто незаменимый аппарат!",5
"Товар стоит этих денег, конечно, еще не проверили полностью. Ну, надеюсь, всё будет хорошо",5
,5
"Сапасы жаксы деп ойлаймын! Мен сыйлыққа алдым!Мүлде аштырған жоқпын, бірақ өзіме қатты ұнады",5
,4
"Цена высокая, но компенсируется рассрочкой, которую предоставляет банк, за что вам отдельная благодарность. Около 15 лет являюсь клиентом Каспи и ни разу не усомнилась в своем выборе.",5
Очень хороший смартфон.,5
Одно удовольствие!,5
,5
"Перешёл с iPhone 7+, пожалел тысячу раз.",3
,5
Спасибо Каспи Магазину за возможность взять в рассрочку.,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
Очень удобный,5
,5
,4
,5
,5
Спасибо большое за телефон! Обслуживание супер,5
"Смартфон понравился. Все работает отлично. Стоит своих денег и ожиданий. Еще бы чехол и стекло в подарок давали, вообще супер было бы.",5
"Я покупал его не себе, а в подарок. Отзыв отличный, нареканий нет. Всё в норме, рекомендую всем! Покупайте, не пожалеете.",5
"Супер аппарат, царь смартфонов.",5
Доставили быстро,5
,5
Отличный телефон.,5
,5
,5
,5
,5
,5
Все отлично. Класс.,5
"Самый лучший аппарат, который мне понравился",5
Рекомендую!,5
Купите и сами оцените все!,4
,5
На snapdragone было бы лучше),5
,5
,5
,5
Класс!,5
,5
Всё прекрасно,5
,5
"Так себе смартфон! Понял, что чем дороже, тем дебильней себя чувствуешь! Все фишки есть и в боле дешевых смартфонах!",1
,2
,5
,4
,5
,5
,5
,4
Отличный телефон за свою цену!,5
,5
,5
,5
"Телефон супер, очень понравился, спасибо",5
"Классный телефон, не к чему придраться",5
,5
Телефон стоит своих денег. Очень понравился,5
Сделал подарок жене. Она на седьмом небе от счастья),5
"В целом неплох, но не более, цены на старте завышены.",4
"Смартфон супер! Лучший на сегодняшний день! Если возьмёте, не пожалеете!",5
Товаром доволен.,5
"Отличный аппарат! Одной рукой пользуюсь, другой слёзы счастья вытираю.)",5
"Спасибо Kaspi.kz. Получила товар сразу, всегда выручаете. Телефон в отличном состоянии. Обслуживание на высшем уровне.",5
,5
Пришёл с привязкой к американскому оператору. Оформили возврат. Операторы и представители компании быстро среагировали и оформили возврат.,2
"Казалось, что дорого за XS, лично моё мнение, он стоит этого. Прежде чем купить, сравнил почти все смарты, лучше нет.",5
Apple лишь для фанатов и ценителей. Лично мне очень нравится,5
,5
Стоит своих денег!,5
,3
"Доставка быстрая, прям как на ракете) Ребята в магазине N E Technics молодцы, положили чехол даже, мелочь, а приятно получить такой бонус.",5
Товар супер!,5
,5
,3
"Очень быстро отработали заявку, телефон пришёл на день раньше заявленного срока. Всё работает, проблем нет.
Спасибо.",5
"Alser, город Павлодар. Консультанты явно не владеют информацией про технику и тип розетки, которой должен комплектоваться товар. На вопрос, почему в комплекте нет обычного блока питания для наших розеток - пытались убедить, что блок питания с двумя горизонтальными под углом разъемами, это европейская розетка. Не люблю, когда вешают лапшу на уши.",5
"Впервые Айфон, только осваиваю. Но функции все нравятся пока",5
Классный телефон. Быстро скачал все свои необxодимые приложения с прежнего телефона.,5
,1
Советую всем!,5
Отличный телефон!,5
,5
,2
,4
,5
,5
,4
Хороший телефон. Всем советую,5
,5
,5
"Всё супер! Молодцы ребята, так держать.",5
"Мало памяти для этого телефона, ну это уже не к продавцам, просто нужно брать минимум 128 Гб",4
,5
Всё нравится. Он лучший из лучших!,5
,5
,5
,5
Купила для сына. Сын доволен. Ему очень понравился телефон. Благодарю!,5
"Спасибо большое, телефон супер!) Каспи, вы лучшие. Продавцы очень порадовали, доставили быстро",5
,5
"Супер, доволен на все 200)",5
В восторге!),5
,5
Все супер,5
Советую,5
Все супер.,5
Шикарный смартфон!,5
Он идеален. Ожидания оправданы,5
Я довольна телефоном.,5
,5
,5
,5
"Когда взял в руки XS, попал в эйфорию.",5
Отличный маркетинговый ход!,5
,5
"Бәрі жақсы, ұнады",5
,5
Телефон супер! ,5
Мега крутой смартфон! Все идеально.,5
Просто супер. Спасибо вам,5
,5
"Товар отличный, пока все работает исправно, жаль только, что нет обмена, если телефон окажется бракованным",5
"В целом я довольна.

",5
,5
,5
,5
,5
Рекомендую. :),5
"Телефон отличный! Внуку понравился. Спасибо вам, Каспи, и успехов, вы лучшие)",5
Телефон превзошел все ожидания.,5
,5
Подарок дочери очень понравился. Спасибо,5
Просто лучший,5
,5
,5
,5
"Айфон, как айфон.",5
"Доставку привезли на день позже, но это только из-за праздничного выходного)",5
,5
"Хороший телефон, минусов нет. Кроме цены) Доставили на день раньше",5
,5
Товар хороший!,5
,5
Доволен!,5
,5
,5
,5
Телефон отличный,5
,5
Супер! Очень довольны,5
"Всё классно, больше нечего сказать",5
Супер телефон.,5
Все абсолютно хорошо,5
"Получил вовремя, качеством и ценой доволен. Претензий нет.",5
,5
,5
,5
Спасибо dсему коллективу!,5
Современный!,5
Хороший телефон. Особых отличий от iPhone Х нет. Взяли недавно. Работает исправно. Спасибо Каспи за удобное пользование) Быстрое одобрение и доставка.,5
Яблоко как всегда на высоте!,5
Идеальная сотка!,5
"Телефон отличный, всем советую.",5
Переоцененная фигня. Но пришлось купить супруге,1
,5
,5
Спасибо вам большое. Очень хороший телефон. Дочке понравилось,5
Покупала сыну в честь окончания университета. Сын доволен очень. В подробности не вдавалась.,5
,5
,5
"Прекрасный телефон, после 6S",5
"Особое спасибо за быструю доставку,  доставили даже раньше срока)",5
Хороший смартфон,5
"iPhone XS супер телефон, как и вся линейка айфонов",5
,5
,5
,5
"Телефон очень нравится, спасибо!",5
,5
Супер! Покупайте!,5
,5
,5
,5
,5
"Очень хороший, спасибо!",5
,5
,5
,5
,5
,5
Класс!,5
,4
Я очень доволен своей покупкой!,5
,5
,5
Всем советую такую модель телефона!,5
Мне все нравится. Спасибо!,4
Советую всем!,5
,5
"Ничем не лучше X, то же самое, только в другой обертке. По мне так не стоит этих денег.",2
,5
"Телефон отличный! Приобрёл в подарок супруге, очень понравился! Отдельное Спасибо Каспи Банку за предоставленную возможность приобрести товары в рассрочку, очень удобно! Процветания вам и успехов!",5
,5
,5
,5
"Супер, просто класс. Всё оправдало ожидания",4
Не пожалеете,5
Отличный аппарат. Все ок,5
,5
Товар отличный. Понравилось всё.,5
,5
В целом хороший телефон,5
"Все супер, пока новый. А там видно будет.",5
"Телефон Samsung Galaxy Note 10 просто супер, о таком можно только мечтать",5
,5
,5
Очень крутой телефон. Я вообще в восторге,4
"Можно смело его брать. Думала, что стилус больше как игрушка, но нет, он так облегчает мою работу.  Очень довольна телефоном. Спасибо Каспи и магазину Алсер.",5
,5
"Телефон огонь! Kaspi молодцы, и огромное вам спасибо за проделанную работу!",5
,5
,5
"Телефон супер, советую для покупки",5
,1
,5
,5
,5
,5
,5
,5
,5
,5
Очень отлично. Мне нравится.,5
,5
,4
Отличный телефон,5
Племяннице очень нравится,5
,5
,5
,3
А в целом очень-очень понравился) Если закрыть глаза на вышеперечисленное,5
,5
,5
,5
,5
,5
"Спасибо, все хорошо",5
"Лишь небольшая разница между iPhone 11 и iPhone XS, XS max.",5
,5
,5
,5
"Айфон есть айфон, и этим всё сказано) Купили доче в подарок, радость была безгранична! Счастлив ребёнок,  - счастливы мы!Спасибо нашему Каспи, вы как всегда, на высоте!",5
,5
,5
,5
"Если есть возможность, лучше брать Айфон.",5
,4
Всей семьёй перешли с айфонов на самсунг и не жалеем!,5
,5
,5
,5
,5
,5
"Я купила в вашем интернет-магазине телефон, он начал нагреваться, я решила его сдать и взяла другой, так как подтвердился заводской брак, и товар магазин обменял. Вот понаблюдаю, если и он начнет, нагреваться то я откажусь вообще от такой покупки.",1
"Крутой дизайн, удобный!",5
,5
,5
,5
,5
Он сам за себя говорит.,5
,5
Отличный смартфон! Я люблю айфон. Просто супер!,5
,3
,5
Все соответствует моим ожиданиям!,5
"Отличный магазин Сотка - обслуживание на высоком уровне, продавцы приветливые. Рекомендую.",5
,5
,4
,5
,5
,5
"Все супер, нет слов ",5
,1
"Телефон супер, одном словом",5
Очень нравится. Спасибо,5
"Получил товар в срок, все работает",5
,5
После самсунга вроде отлично,5
,5
,5
,5
,5
,5
,5
,5
"Спасибо за телефон! Пока только распаковал, и все отлично. Доставили раньше, чем было заявлено.",5
"Товар отличный. Жаль, голова зарядки под наши розетки не идёт",5
,5
,5
,5
"Хороший подарок, братишке очень поправился",5
,5
,5
Лучше не бывает.,5
,5
"Супер, быстро доставили, муж счастлив! Спасибо огромное!",5
"Apple - ожидания, воплощённые в реальность.",5
,5
"Доставили в срок. Молодцы, ребята работают очень хорошо. Подарили подарки, чем удивили и порадовали. ",5
,5
,5
"Телефон өте жақсы, бағасы да жақсы.",5
Телефон соответствует по цене и качеству.,5
Все супер! Спасибо.,5
,5
Просто супер!,5
Рекомендую приобретать этот телефон,5
"Очень плохо. Не советую брать. Не оправдала сваю цену. Реклама про ОРРО А5 просто супер, но в реальности не такой.",1
"Отлично, мне понравилось",5
"Телефон сырой, с плохим программным обеспечением, с явно завышенной ценой. Телефон разочаровал.",3
,5
,5
,5
Мне нравится.,4
,5
"Покупайте этот мобильный, я уверена что и Вам он понравится!",5
Цвет очень хороший.,5
Камера двойная просто супер. Не зря ОРРО себя рекламируют как камерфон,5
"Жақсы, өзіме ұнады",5
,3
,5
Хороший телефон.,5
Очень хороший смартфон.,5
,5
Телефон жақсы. Бәрі түсінікті.,5
,5
Удобный!,3
,5
Это же идеальный телефон.,5
,5
,5
Отлично,5
,5
,5
,5
Вроде нормальный. Пока привыкаю.,4
,5
,5
,5
"Телефон отличный, мой сынок доволен",5
Это был подарок сыну на 18-летие. Он в восторге. Спасибо большое!,5
,5
"Сыну очень понравилось. До этого были всякие модели и т. п., заряда на 2-3 хватает. В общем, не пожалел, что купил.",5
,5
"Пока работает хорошо, потом видно будет.",4
,5
Oppo number one!,5
"Не рекомендую по цене 62990. Если цена будет ниже 40000, можно купить",1
Samsung c такими же параметрами стоит дороже!,5
"А так, в принципе, на любителя телефон. Многие хвалят, но мне что-то он не понравился",2
"Телефон превзошел все мои ожидания! Отличная камера, батарейку держит долго. Отличный смартфон, рекомендую.",5
,5
"Отличный телефон, мне понравилось. Еще зарядка долго держится. Но жаль, что там наушников нет. Спасибо большое Каспи Магазину",5
"Huawei GR3 хороший телефон, быстрый, умный. Интернет хороший/ Я рад, что купил именно Huawei GR3 2017",5
"Корпусы жақсы, бірақ сенсор ойдағыдай тез істемейді.",3
Мне очень нравится,5
,5
Отличный смартфон,5
"Ничего конкретного сказать не могу. Смартфон приобретал в подарок. Пока все довольны. Хотелось бы отметить работу Каспи Магазина. Всё на высшем уровне, я очень доволен вашей работой! Молодцы! Так держать!",5
,5
"Телефон просто супер для этой цены,
и магазин отличный, все быстро и оперативно. Все понравилось",5
Хороший телефон,5
Телефон хороший.  Мне нравится. ,5
"Функции 2 симок, либо симка плюс флэшка.",5
,5
Советую всем дамам,5
Телефон просто отличный! Покупкой довольна!,5
,5
,5
,5
,5
"Бәрі жақсы) Бауырыма алғанбыз, ұнады)",4
"Думаю, хороший телефон, при том, что стоит недорого.",5
Отлично,5
Дочка довольна,5
,5
"Приобрела телефон в магазине ""Мечта"", продавцы доброжелательные.",5
Жақсы телефон,5
Телефон супер. Все работает.,5
Все нормально,5
Мне очень понравился сотовый телефон. Все супер,5
Отлично,5
"Телефон покупала дочери. Она довольна, цена соответствует качеству.",5
"Все соответствует описанию, самый лучший из всех существующих смартфонов! По-моему, превосходит даже айфон! До покупки этого смартфона был айфон.",5
"Телефон хоть и 2017 года, но технически не уступает моделям 2019 года! Есть функция записи с дисплея, которой нет в большинстве телефонах, операционную систему можно обновить до Android 8 и EMUI 8.",5
,4
,5
"Не найти на него аксессуаров, пока, думаю, проблема временная. Поэтому чехол в комплекте очень даже кстати. В играх не тестировал, телефон не для игр этот. Своих денег 100% стоит.",5
,5
,5
,5
,5
"Стоял выбор между Note 8 Pro и Mi 9 Lite в одной ценовой категории, выбрал то что выбрал и пока не пожалел. Доставка порадовала, с Алматы пришла за 2 дня. Спасибо Каспи за большой ассортимент товаров и магазинов.",5
,5
"Сыну подарил, ему понравилось.",4
,5
,4
,5
,5
,4
,5
"Уже год пользуюсь Каспи Банком, обслуживание на высшем уровне! ",5
Телефон просто супер! Спасибо Каспи Банку за такую покупку!,5
"Красивый дизайн, но я не стал рисковать - купил чехол и наклеил пленку.",5
,5
Шикарный телефон,5
Телефон просто супер,5
,3
,5
Супер телефон.,5
,5
Классный телефон!,5
"Телефоном доволен. Если камера у вас не на первом, даже не на втором месте, можете смело покупать.",5
,5
,5
,5
"Советую тем, кто в поиске хорошей ёмкости аккумулятора.",5
,5
,5
,5
,5
"Хороший смартфон, мне понравилось",5
,5
,5
"Из-за того, что телефон новый, на эту модель пока не могу найти чехол, но корпус не царапается, даже успел уронить, но никаких царапин.",5
,4
,5
,5
"Хороший дизайн, маме понравилось. Спасибо, Каспи.",5
,5
,5
,4
"Телефон просто отличный, слов нет, рекомендую, не пожалеете",5
,5
,4
,5
,5
,4
,4
"В принципе, все остальное нравится",5
,5
Функции отличные!,5
,5
А так все хорошо.,3
Отличный.,5
,5
,5
,5
,5
,5
,5
Экран на всю переднюю панель телефона,5
,4
,5
Мне очень нравится,5
Отличный телефон. Советую всем.,5
,5
,5
"Очень хороший смартфон, мне понравился, рекомендую всем",5
Отличный телефон по отличной цене!,5
Отличный телефон за разумную цену. Удивили с доставкой через DHL. Доставка была через день.,5
Очень классный смартфон.,5
,5
,5
,3
,4
,5
"Купила сыну, понравился",5
Маленький экран,4
"Все отлично, привезли за 3 дня в Караганду. Товаром доволен, пока никаких проблем нет",5
"Смартфон хороший, шустрый. До него был mate 10. Отличий практически нет, только качество фото. Взял в подарок жене, осталась довольна.",5
,5
"Очень хороший смартфон, покупайте, не пожалеете.",5
"Өте жақсы, рахмет! Өкiнбейсiздер, арзандау 10-12 мынға басқа дүкендерден қарағанда. Бiр жақсысы үйге әкелiп береді.",5
"Огромное спасибо! Я очень рада, что приобрела этот телефон.",5
Супер телефон! Брала сестре! Она в восторге!),5
,5
,5
Можно смело брать этот телефон!,5
,5
Советую многим людям! Цена и качество соответствуют!,5
,5
,5
,5
Доставка своевременная.,5
"Жақсы телефон, тез және оңай, маған ұнады",5
"Берите, он лучше чем iPhone. Huawei the best!",5
,5
,5
Спасибо большое. Очень классный телефон. И доставка была своевременной. Спасибо большое ещё раз. Покупайте. И радуйте себя.,5
"Большое спасибо Kaspi, услугами которого пользовалась и раньше не раз. Всё очень оперативно. Вечером заказ и подтверждение, а на следующий день буквально в течение 5 минут забрала товар.",5
Советую приобрести,5
,5
"Покупайте в Smarty, не прогадаете, сотрудники очень вежливые и ответственно относятся к своим клиентам. Спасибо вам за быструю доставку.",5
,5
"Отличный телефон. Советую тем, кто так же выбирает.",5
,5
"Что сказать. Покупайте, не пожалеете. Хороший продавец Теленова. Отправили быстро, хотя не до двери. Забрал из офиса (филиала Актобе)",5
,5
Все понравилось,5
,5
"Цена соответствует качеству. Сверхъестественного ничего нет, шустрый, удобный в эксплуатации. Советую!",5
"Если есть цель делать приемлемые фото, то не тот вариант. Лучше смотреть подороже. В остальном достойный аппарат, ценник можно чуток поменьше.",4
"Благодарю за ваши услуги! Каспи, вы №1!",5
,5
"Телефон понравился, рекомендую. Отдельное спасибо Каспи Магазину.",5
"Телефон отличный, за первые 3 дня минусов не вижу",5
,5
"Телефон супер, соответствует своим параметрам.",5
,5
,5
,5
,5
"Телефон покупали для сына, он доволен",5
,5
,5
,5
Отличная модель. Пользуюсь 3 дня.,5
"Все отлично работает, мне нравится",5
"Немного большеват в размере, привыкаю. Спасибо",5
"Спасибо огромное Каспи за возможность не выходя из дома делать покупки. Телефоном довольна, отличное соотношение цены и качества. Спасибо магазину Тelenova за быстрый и вежливый сервис",5
,5
"Телефон отличный, мне нравится.",5
,5
"Советую всем. Долго выбирала, и в итоге не жалею.",5
"Просто класс, до этого тоже был Huawei, к сожалению вышел из строя, и снова выбрала Huawei, очень долго выбирала, понравилось все! Захотелось еще чего-нибудь накупить!)",5
"Жақсы телефон, маған ұнады",5
"Стоит брать, особенно девушкам понравится!",5
,5
,5
"Спасибо, Каспи!",5
Қазақша әріптер жоқ екен өкінішті,5
Всё супер!,5
"Очень хороший телефон, сама пользуюсь 3 месяц, а у вас брала для сестры, так как телефон действительно удобный!",5
Отличный телефон.,5
,5
Отдельное спасибо Каспи за удобный сервис!,5
,5
,5
"Супер, отлично, всегда можно обратиться Вам, вы выручаете.",5
Хороший смартфон. Соответствует описанию. Очень довольна!,5
,5
,5
"Берите, не пожалеете. Провел анализ многих телефонов и т. д. Цена-качество - идеальное соотношение. Камера на любителя. В этом я не сильно разборчив.",5
,5
"Покупали детям, они в восторге, все супер",5
,5
"Пока нормально! Посмотрим через год, какой будет!",5
,4
Рекомендую всем!,5
,5
"Супер, мне очень понравилось!",4
,5
Ауылдық жерге барады.,4
,5
,5
"Өте жақсы телефон, функциялары көп ұнады маған",5
,3
"Заказали, и на следующий день доставили, супер!",5
"Телефон в принципе очень хороший. Камера не уступает Applе смартфонам, цена приемлемая, дизайн красивый!",4
,5
,5
,5
Просто супер!,5
5 из 5!,5
,3
"Радует процессор, шустрый, игры на максималках.",5
Әдемі смартфон.,4
,5
"Отдельное спасибо Каспи Магазину - рассмотрели кредит быстро. Каспи Магазин очень порадовал. Доставили на день раньше, чем было указано, сотрудник доставки вежливый и чёткий! Короче говоря, кто раздумывает брать хуавей, берите, не пожалеете!",5
"Алыңыздар, бізге ұнады.",5
,5
,5
Заряд долго держится,5
Класс!,5
"Если в общем, то телефон среднего качества. Цена соответствует качеству.",4
Просто супер!,5
Очень долгое время хотела поменять телефон. Вместе с мужем искали подходящий тоже долго. И наконец выбрали и не пожалели ни разу!,5
"Очень рад, что выбрал именно его",5
Мен қызыма алып бердім. Қызыма қатты ұнады. Маған да ұнады. Өте жақсы телефон.,5
,5
Рекомендую!,5
"Өте керемет. Маған ұнады. Сіздерге рахмет, Kaspi.kz",5
,5
,5
,4
,4
,5
"А так советую всем, заряд держит отлично",5
Рекомендую!,5
,5
"В целом телефон неплохой. Ставлю твёрдую четвёрку, но только потому, что купил его по самой минимальной на Каспи цене. Так бы поставил тройку за никакой динамик, переоцененную камеру и высокую цену. Кстати, теперь знаю, что сети магазинов электроники продают эти телефоны с 70% накруткой, наверное, поэтому делают периодически щедрые скидки?!",4
Хороший. Можно брать.,5
За эти деньги лучше купить redmi note 7.,3
,2
,5
"А так телефон нормальный, мы сделали возврат и взяли в другом магазине.",1
Быстрее бы появились чехлы на эту модель.,5
"Отличный телефон, очень рады, что купили именно эту модель, всё работает как надо",5
,5
Не рекомендую.,1
,3
,5
,5
,5
,5
А товар соответствует своей цене,5
,5
,5
Телефон очень понравился. Всё понятно и доступно. Советую!,5
,5
,5
,3
Маған ұнамады. Бағасына тұрмайды.,2
Хороший товар.,5
Качественно сделан.,5
,5
Посредственный смартфон.,3
,5
,5
,5
Корпус слабый.,5
,5
,5
"Бюджетный телефон, выше всяких похвал.",5
,5
,5
,5
Все работает отлично!,5
Хорошая альтернатива Самсунгу и Айфону.,5
"Телефон немного не доработан, мне кажется, но как рабочий телефон пойдет. Я и взял его для работы. Цена хорошая, да и рассрочка на 12 месяцев удачно подвернулась.",3
,5
,2
,5
"Особого ничего нет, смартфон нормальный. Батарея слабовата.",3
,5
,5
,5
,5
Хороший телефон. Доволен покупкой,5
,5
"Сенсор так себе работает, ну в целом за эти деньги неплохой",3
,5
,5
Почаще таких товаров для людей,5
,1
,5
,5
Мне все понравилось,5
"Пользуюсь недавно, абсолютно удовлетворяет мои потребности. За 70.000 тг, очень даже неплох.",5
Но я потерял этот телефон,5
"Телефон огонь, если не подержать в руках, то не понять, советую (Каспи молодцы)",5
,5
"Отнесу в сервис-центр, потому что 3400 MAh на 12 часов мало очень",3
,5
,5
,5
"Телефон хороший, с отличным дисплеем, стоит своих денег",5
,5
,5
,1
"Средне, ожидал лучшего",3
,3
,5
Телефон хороший. Не хуже айфона. Все понравилось.,5
За такую цену телефон просто превосходный.,5
,5
,5
,5
,5
,5
Алуға кеңес беремін.,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
Хороший телефон по доступной цене. Рекомендую,5
"Все просто супер, телефоном довольна. Минусов никаких.",5
"Классно, всем советуем",5
,5
,5
,5
"Хороший телефон, не глючит и не зависает, все нормально работает. Советую",5
Пока меня все устраивает,5
,5
"Брал как подарок, все устраивает, качество отличное, рекомендую.",5
,5
,5
,5
,5
"Брала для дочи, ей нравится",5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
"Спасибо, главное жене понравилось",5
,3
,5
,5
,5
,5
,1
,5
,5
,5
,5
,5
,5
,5
,5
Магазин Нурсет не понравился.,5
"Брал в подарок, отличный телефон",5
,5
,5
,4
Телефон отличный. Все заявленные функции работают на отлично. Сюрприз для дочери на день рождения состоялся. Спасибо вам большое! Обслуживание на высшем уровне.,5
Лучшее сочетание цены и качества,4
"Хороший аппарат, рекомендую",5
Чехол в продаже есть на него,4
"Спасибо огромное, нам очень нравится.",5
"Спасибо, хорошая доставка, услуги на пять с плюсом.",5
,5
"Доставка очень быстрая, спасибо Каспи магазину, обслуживание как всегда на высоте.",5
,5
"Все нормально, все устроило. Спасибо Каспи",5
"Все отлично, очень хороший флагман!",5
,5
Всем советую,5
,5
,4
,5
,5
Пока телефон нормальный,4
,5
,5
Здравствуйте. Мне очень понравился телефон,5
Очень хороший смартфон. Всё нравится. Спасибо Каспи.,5
"Өте жақсы телефон. Мықты, және қуаты ұзаққа жетеді",5
,5
Очень хороший телефон,5
,5
,5
Смартфон отличный,5
Наушники ни о чём.,5
Советую пользоваться телефоном Huawei. И доставка быстрая. Все понравилось.,5
Супер за такую цену,5
Отличный телефон за свою стоимость.,5
Телефон супер,5
,4
,5
Просто супер,5
"Хороший телефон. Покупал для сына, пока очень доволен. Нареканий нет",5
,5
Мне понравился телефон.,5
Хороший телефон,5
,5
,5
,5
,5
,5
,5
Супер телефон,5
Телефон просто супер,5
,5
,5
Крутой телефон,5
,5
"Хороший смартфон, спасибо Каспи Магазину!",4
"Брала мужу в подарок, он доволен",5
"Рахмет, өте жақсы телефон, маған ұнады. Сіздерге көп рахмет",5
"Жақсы смартфон, әкеме сыйлыққа алдым, жақсы істейді. Батарея қуаты аз болғаны болмаса, жақсы істейді, интернеттте жылдам!  Рахмет, Каспи.",5
Телефон просто бомба,5
"Отличный телефон, мужу понравился подарок",5
Все супер и идеально!,5
,5
,5
Жаксы телефон. Бәріңізге кеңес беремін,5
,5
,5
,5
,5
,5
Доставка не подвела доставили как и обещали.,5
,5
Тез жеткізгені үшін рахмет. Телефон ұнады. Істеріне береке берсін,5
,5
Стоит своих денег,5
"Ребята, телефон хороший, ну а как показывает практика, на вкус и цвет товарищей нет, им надо просто попользоваться, а потом решить для себя. Мне он очень понравился, думаю, и вы оцените!",5
"Маған ұнайды, жолдасымда болған, енді өзімде алдым",5
"Доставка быстрая, телефон замечательный, все работает как положено",5
"Вполне хороший смартфон! Купила маме, она довольна!",5
Номер 1 смартфон,5
"Жақсы, өте керемет, өзіме ұнады",5
Сервис обслуживания тоже понравился. Претензий нет.,5
